ppm,spectrum
1.02894,0
1.02931,0.001831366
1.02949,2.00E-13
1.02986,0.001831366
1.03023,0
1.03041,0
1.03078,0
1.03096,0
1.03133,0
1.03151,0
1.03188,0
1.03206,0.005494098
1.03243,0.003662732
1.03262,0
1.03298,0
1.03335,0
1.03353,0
1.0339,0.001831366
1.03409,0.001831366
1.03445,0.007325464
1.03464,0.003662732
1.03501,0
1.03519,0
1.03556,0
1.03574,0
1.03611,0.003662732
1.03629,0.007325464
1.03666,0.012849916
1.03703,0.005494098
1.03721,0.005494098
1.03758,0
1.03776,0
1.03813,0
1.03831,0
1.03868,0
1.03887,0
1.03923,0
1.03942,0.001831366
1.03978,0
1.04015,0
1.04034,0
1.0407,0.001831366
1.04089,0
1.04126,0
1.04144,0
1.04181,0
1.04199,0
1.04236,2.13E-13
1.04254,0.001831366
1.04291,0.007325464
1.04309,0.001831366
1.04346,0
1.04383,0
1.04401,0
1.04438,0
1.04456,4.26E-13
1.04493,0.005494098
1.04512,0.001831366
1.04548,0.001831366
1.04567,0
1.04604,0
1.04622,0
1.04659,0.001831366
1.04677,0.003662732
1.04714,0.003662732
1.04751,0
1.04769,0
1.04806,0.001831366
1.04824,0.001831366
1.04861,0.003662732
1.04879,0.003662732
1.04916,0
1.04934,0
1.04971,0.003662732
1.0499,0.003662732
1.05026,0.001831366
1.05063,0
1.05082,4.26E-13
1.05118,0
1.05137,4.26E-13
1.05173,0
1.05192,0
1.05229,0
1.05247,0
1.05284,0.007325464
1.05302,0.003662732
1.05339,0
1.05357,0
1.05394,0
1.05431,0
1.05449,0
1.05486,0
1.05504,0
1.05541,0
1.05559,0
1.05596,0
1.05615,0
1.05651,0.001831366
1.0567,0.001831366
1.05707,0.001831366
1.05743,0.001831366
1.05762,0
1.05798,0
1.05817,0.001831366
1.05854,0.001831366
1.05872,0.001831366
1.05909,0
1.05927,0
1.05964,0
1.05982,0
1.06019,0
1.06037,0
1.06074,0
1.06111,0
1.06129,0
1.06166,0.001831366
1.06185,0.001831366
1.06221,0
1.0624,2.26E-13
1.06276,0
1.06295,0
1.06332,0.001831366
1.0635,0.003662732
1.06387,0
1.06424,0
1.06442,0
1.06479,0.003662732
1.06497,0
1.06534,0.001831366
1.06552,0.003662732
1.06589,0
1.06607,0
1.06644,4.53E-13
1.06663,0.003662732
1.06699,0.001831366
1.06718,0.005494098
1.06754,0
1.06791,0
1.0681,0
1.06846,0
1.06865,0
1.06902,0
1.0692,0.001831366
1.06957,0
1.06975,0
1.07012,0.001831366
1.0703,0
1.07067,0
1.07085,0
1.07122,0
1.07159,0
1.07177,0
1.07214,0
1.07232,0
1.07269,0
1.07288,0
1.07324,0
1.07343,0
1.07379,0
1.07398,0
1.07435,0
1.07471,0
1.0749,0
1.07527,0
1.07545,0
1.07582,0
1.076,0
1.07637,0.003662732
1.07655,0.001831366
1.07692,0.009146712
1.0771,0.009146712
1.07747,0.001831366
1.07766,0
1.07802,0
1.07839,0.003662732
1.07857,0.001831366
1.07894,0
1.07913,0
1.07949,0.001831366
1.07968,0.003662732
1.08005,0.003662732
1.08023,0.005494098
1.0806,0.011028668
1.08078,0.009146712
1.08115,0.007325464
1.08152,0
1.0817,0
1.08207,0
1.08225,0
1.08262,0
1.0828,0
1.08317,0.003662732
1.08335,0.001831366
1.08372,0
1.08391,0
1.08427,0
1.08446,0
1.08483,0
1.08519,0.003662732
1.08538,0.005494098
1.08574,0.001831366
1.08593,0.001831366
1.0863,0
1.08648,0
1.08685,0.005494098
1.08703,0.011028668
1.0874,0.003662732
1.08758,0
