ppm_norm,ile.7
1.615931463,0.064408596
1.61598,0.062447834
1.61637,0.062488823
1.61675,0.062625681
1.617030967,0.062825933
1.61713,0.059546426
1.61751,0.054511518
1.61789,0.053464755
1.618130471,0.051037105
1.61827,0.049071324
1.61866,0.047849194
1.61904,0.04784371
1.619229974,0.047816989
1.61942,0.048946267
1.6198,0.049481628
1.62018,0.049316152
1.620329478,0.046957901
1.62056,0.042388924
1.62095,0.041883393
1.62133,0.041848962
1.621428981,0.047762198
1.62171,0.052579197
1.62209,0.050693807
1.62247,0.050307256
1.622528485,0.046781399
1.62285,0.047853376
1.62324,0.048852835
1.62362,0.049267902
1.623627988,0.048405468
1.624,0.049996496
1.62438,0.05168806
1.624727492,0.052843532
1.62476,0.050520146
1.62514,0.047635049
1.62553,0.050172244
1.625826995,0.052955205
1.62591,0.059879354
1.62629,0.057424637
1.62667,0.05519311
1.626926499,0.051198968
1.62705,0.050817523
1.62743,0.051462884
1.62782,0.050557349
1.628026003,0.047800259
1.6282,0.047050752
1.62858,0.05255452
1.62896,0.052869032
1.629125506,0.055117145
1.62934,0.050671971
1.62972,0.046443452
1.63011,0.046439402
1.63022501,0.046212995
1.63049,0.047173718
1.63087,0.048599833
1.63125,0.048781476
1.631324513,0.051033759
1.63163,0.050846382
1.63201,0.048778755
1.63239,0.048203453
1.632424017,0.046705277
1.63278,0.046512045
1.63316,0.046385918
1.63352352,0.046318394
1.63354,0.04758695
1.63392,0.048985164
1.6343,0.047554217
1.634623024,0.04636733
1.63468,0.042186909
1.63507,0.041867365
1.63545,0.042160957
1.635722527,0.042573791
1.63583,0.04021795
1.63621,0.039516751
1.63659,0.040521426
1.636822031,0.042748202
1.63697,0.042468392
1.63736,0.037423488
1.63774,0.037373505
1.637921535,0.037145643
1.63812,0.04279421
1.6385,0.04467885
1.63888,0.044431181
1.639021038,0.041385205
1.63926,0.03964871
1.63965,0.03886039
1.64003,0.038815051
1.640120542,0.035592509
1.64041,0.034847855
1.64079,0.038406348
1.64117,0.039086747
1.641220045,0.041338695
1.64155,0.039597307
1.64194,0.04022815
1.642319549,0.040478436
1.64232,0.043565883
1.6427,0.042017099
1.64308,0.039521593
1.643419052,0.03788394
1.64346,0.037479659
1.64384,0.037935051
1.64423,0.036625452
1.644518556,0.035241973
1.64461,0.034389075
1.64499,0.038237948
1.64537,0.039150363
1.64561806,0.040716881
1.64575,0.039595173
1.64613,0.04008436
1.64652,0.040666414
1.646717563,0.042352536
1.6469,0.041714787
1.64728,0.04011552
1.64766,0.040377894
1.647817067,0.042097821
1.64804,0.043849039
1.64842,0.039911079
1.64881,0.039772919
1.64891657,0.03478495
1.64919,0.036346825
1.64957,0.042274124
1.64995,0.042957328
1.650016074,0.045813147
1.65033,0.041305863
1.65071,0.03674817
1.6511,0.035550851
1.651115577,0.036137491
1.65148,0.041836414
1.65186,0.043574661
1.652215081,0.044466378
1.65224,0.041045418
1.65262,0.037322689
1.653,0.037411933
1.653314584,0.03748313
1.65339,0.038646538
1.65377,0.038004104
1.65415,0.037684947
1.654414088,0.037253552
1.65453,0.037989089
1.65491,0.039050067
1.65529,0.039002675
1.655513592,0.038902215
1.65568,0.037212438
1.65606,0.035565365
1.65644,0.035764999
1.656613095,0.03661873
1.65682,0.039452592
1.6572,0.039354428
1.65758,0.039064569
1.657712599,0.035937232
1.65796,0.034553281
1.65835,0.036598951
1.65873,0.036695354
1.658812102,0.038668371
1.65911,0.040413858
1.65949,0.043166288
1.65987,0.043655389
1.659911606,0.043969914
1.66025,0.038414869
1.66064,0.035936942
1.661011109,0.034998593
1.66102,0.040271235
1.6614,0.046403299
1.66178,0.045085108
1.662110613,0.044254325
1.66216,0.038571504
1.66254,0.03826388
1.66293,0.040299395
1.663210116,0.042370521
1.66331,0.044630751
1.66369,0.042867822
1.66407,0.041436489
1.66430962,0.039078173
1.66445,0.036542107
1.66483,0.037042419
1.66522,0.03735521
1.665409124,0.038218332
1.6656,0.03778791
1.66598,0.039137523
1.66636,0.039934528
1.666508627,0.044750789
1.66674,0.048610411
1.66712,0.045559687
1.66751,0.045420897
1.667608131,0.041739757
1.66789,0.045056112
1.66827,0.052120112
1.66865,0.052850642
1.668707634,0.058072508
1.66903,0.059622966
1.66941,0.05982714
1.6698,0.059877681
1.669807138,0.059318479
1.67018,0.057710721
1.67056,0.056187232
1.670906641,0.05543878
1.67094,0.05268836
1.67132,0.050052123
1.6717,0.049126483
1.672006145,0.048416343
1.67209,0.047451437
1.67247,0.046261094
1.67285,0.045415717
1.673105648,0.044317062
1.67323,0.04105098
1.67361,0.037743575
1.67399,0.037823129
1.674205152,0.03798453
1.67438,0.041582369
1.67476,0.043056871
1.67514,0.042673177
1.675304656,0.041130197
1.67552,0.04110046
1.6759,0.043691777
1.67628,0.043679372
1.676404159,0.043560446
1.67667,0.04126822
1.67705,0.042393082
1.67743,0.042435768
1.677503663,0.045426683
1.67781,0.04519288
1.67819,0.045178154
1.67857,0.045175732
1.678603166,0.04987353
1.67896,0.053312391
1.67934,0.050653687
1.67970267,0.049658967
1.67972,0.045005086
1.6801,0.046098394
1.68048,0.048139811
1.680802173,0.049374974
1.68086,0.050538131
1.68125,0.051833873
1.68163,0.052632742
1.681901677,0.053457524
1.68201,0.051092732
1.68239,0.046131018
1.68277,0.046078368
1.68300118,0.045995086
1.68315,0.051652352
1.68353,0.05551783
1.68392,0.055089253
1.684100684,0.053961517
1.6843,0.052844368
1.68468,0.057438858
1.68506,0.058472041
1.685200188,0.064253425
1.68544,0.068001792
1.68582,0.070726699
1.68621,0.07099174
1.686299691,0.076524497
1.68659,0.082150394
1.68697,0.082148096
1.68735,0.082147885
1.687399195,0.078686438
1.68773,0.07679887
1.68811,0.076026649
1.688498698,0.07584693
1.6885,0.074414838
1.68888,0.075075675
1.68926,0.076349632
1.689598202,0.076948604
1.68964,0.074565827
1.69002,0.068887648
1.6904,0.067523826
1.690697705,0.066517837
1.69079,0.067013465
1.69117,0.065149737
1.69155,0.064078171
1.691797209,0.062738937
1.69193,0.064225402
1.69231,0.067014301
1.69269,0.067140643
1.692896712,0.067386126
1.69308,0.066345099
1.69346,0.063516466
1.69384,0.062397362
1.693996216,0.058156159
1.69422,0.055981671
1.6946,0.059689468
1.69498,0.05968999
1.69509572,0.059694487
1.69537,0.050784063
1.69575,0.044551474
1.69613,0.044378964
1.696195223,0.047847521
1.69651,0.05054315
1.69689,0.045995926
1.69727,0.045306645
1.697294727,0.041585882
1.69766,0.045360599
1.69804,0.04828362
1.69839423,0.049324784
1.69842,0.050079309
1.6988,0.052447448
1.69918,0.054368259
1.699493734,0.055483533
1.69956,0.055087031
1.69995,0.056087488
1.70033,0.059787573
1.700593237,0.063463348
1.70071,0.070873923
1.70109,0.07301537
1.70147,0.074317174
1.701692741,0.076294877
1.70185,0.085077735
1.70224,0.092100591
1.70262,0.092028069
1.702792245,0.091827891
1.703,0.089002604
1.70338,0.088003402
1.70376,0.087801758
1.703891748,0.086752831
1.70414,0.084087316
1.70453,0.081998151
1.70491,0.08194118
1.704991252,0.080113511
1.70529,0.077015524
1.70567,0.075438846
1.70605,0.075311987
1.706090755,0.077831951
1.70643,0.08156066
1.70681,0.081686657
1.707190259,0.081714158
1.7072,0.078847465
1.70758,0.076859517
1.70796,0.076844514
1.708289762,0.076837767
1.70834,0.076892977
1.70872,0.075695523
1.7091,0.074481419
1.709389266,0.073620579
1.70949,0.072321073
1.70987,0.073732252
1.71025,0.075382204
1.710488769,0.0773656
1.71063,0.07990815
1.71101,0.079914842
1.71139,0.079895258
1.711588273,0.079858796
1.71178,0.081333968
1.71216,0.083103171
1.71254,0.083573246
1.712687777,0.085255491
1.71292,0.088583935
1.7133,0.089950361
1.71368,0.089592962
1.71378728,0.086807203
1.71407,0.08428724
1.71445,0.087968685
1.71483,0.088033516
1.714886784,0.094120744
1.71521,0.095898312
1.71559,0.094467241
1.71597,0.094268387
1.715986287,0.092696181
1.71636,0.091009792
1.71674,0.09010094
1.717085791,0.089793099
1.71712,0.089864202
1.7175,0.086554161
1.71788,0.080893692
1.718185294,0.07774119
1.71826,0.072542327
1.71865,0.07642579
1.71903,0.077392782
1.719284798,0.078317122
1.71941,0.069801945
1.71979,0.061899507
1.72017,0.063142078
1.720384301,0.064955669
1.72055,0.070116052
1.72094,0.067439663
1.72132,0.066199278
1.721483805,0.062938443
1.7217,0.063849812
1.72208,0.066201639
1.72246,0.066268889
1.722583309,0.066595213
1.72284,0.068632515
1.72323,0.07276651
1.72361,0.072850961
1.723682812,0.074885371
1.72399,0.075204496
1.72437,0.076528478
1.72475,0.076620277
1.724782316,0.077834878
1.72513,0.07669849
1.72552,0.075004279
1.725881819,0.074604724
1.7259,0.072814609
1.72628,0.071242821
1.72666,0.071753021
1.726981323,0.071972251
1.72704,0.076690125
1.72742,0.08191952
1.72781,0.082807836
1.728080826,0.08345241
1.72819,0.082932942
1.72857,0.084394312
1.72895,0.085618396
1.72918033,0.087033896
1.72933,0.086641576
1.72971,0.083286783
1.7301,0.083076228
1.730279833,0.082684919
1.73048,0.087591424
1.73086,0.092528462
1.73124,0.092616111
1.731379337,0.092912835
1.73162,0.093951771
1.732,0.100632497
1.73238,0.101273338
1.732478841,0.105828432
1.73277,0.102101396
1.73315,0.09701674
1.73353,0.0969774
1.733578344,0.100029797
1.73391,0.104651055
1.73429,0.100679417
1.73467,0.100176604
1.734677848,0.090752149
1.73506,0.085581309
1.73544,0.083814545
1.735777351,0.083246213
1.73582,0.079470659
1.7362,0.076150162
1.73658,0.074096997
1.736876855,0.073000731
1.73696,0.065673806
1.73735,0.056854979
1.73773,0.054919653
1.737976358,0.053139654
1.73811,0.051689577
1.73849,0.046536303
1.73887,0.044774624
1.739075862,0.042303601
1.73925,0.044939838
1.73964,0.04824946
1.74002,0.047459689
1.740175365,0.045480219
1.7404,0.042692156
1.74078,0.04688387
1.74116,0.048087987
1.741274869,0.053554977
1.74154,0.056626614
1.74193,0.057649238
1.74231,0.057690963
1.742374373,0.058492433
1.74269,0.057928212
1.74307,0.05811038
1.74345,0.058121026
1.743473876,0.061662359
1.74383,0.06329312
1.74422,0.058432297
1.74457338,0.057354789
1.7446,0.049640146
1.74498,0.049416799
1.74536,0.053240218
1.745672883,0.054808894
1.74574,0.057205892
1.74612,0.054294863
1.74651,0.051452541
1.746772387,0.049468244
1.74689,0.044619876
1.74727,0.04100146
1.74765,0.041128943
1.74787189,0.041270771
1.74803,0.04510923
1.74841,0.047635886
1.7488,0.046885868
1.748971394,0.045547976
1.74918,0.041227273
1.74956,0.039253713
1.74994,0.039666895
1.750070897,0.040992258
1.75032,0.043152651
1.7507,0.042131282
1.75109,0.041889509
1.751170401,0.040265086
1.75147,0.044130522
1.75185,0.054400681
1.75223,0.054418182
1.752269905,0.063374261
1.75261,0.066157723
1.75299,0.066764546
1.753369408,0.066834035
1.75338,0.069275367
1.75376,0.07017879
1.75414,0.067009231
1.754468912,0.066042285
1.75452,0.059488289
1.7549,0.05448935
1.75528,0.052370723
1.755568415,0.051286801
1.75567,0.048560639
1.75605,0.046176607
1.75643,0.045328523
1.756667919,0.044578051
1.75681,0.043831054
1.75719,0.043165617
1.75757,0.042292382
1.757767422,0.041114973
1.75795,0.037210974
1.75834,0.032944184
1.75872,0.032242898
1.758866926,0.030565506
1.7591,0.031936408
1.75948,0.036652943
1.75986,0.037288627
1.759966429,0.039996444
1.76024,0.037891134
1.76063,0.034808581
1.76101,0.034987923
1.761065933,0.037842492
1.76139,0.043484742
1.76177,0.043433647
1.76215,0.043431206
1.762165437,0.040904969
1.76253,0.04425056
1.76292,0.048536162
1.76326494,0.049426837
1.7633,0.048243187
1.76368,0.045747482
1.76406,0.048423421
1.764364444,0.049470754
1.76444,0.053264711
1.76482,0.050344481
1.76521,0.048105714
1.765463947,0.046602387
1.76559,0.045894288
1.76597,0.04187573
1.76635,0.038575305
1.766563451,0.035042509
1.76673,0.035004406
1.76711,0.040356642
1.7675,0.040289455
1.767662954,0.040174368
1.76788,0.035040752
1.76826,0.033592808
1.76864,0.033871341
1.768762458,0.034719159
1.76902,0.033476618
1.7694,0.032956481
1.76979,0.033227086
1.769861962,0.034904193
1.77017,0.034332235
1.77055,0.031806625
1.77093,0.031810482
1.770961465,0.032139762
1.77131,0.030649533
1.77169,0.023000864
1.772060969,0.022215497
1.77208,0.01693244
1.77246,0.024334358
1.77284,0.032209745
1.773160472,0.034484771
1.77322,0.035256277
1.7736,0.031816746
1.77398,0.032173736
1.774259976,0.032348637
1.77437,0.033583356
1.77475,0.032238427
1.77513,0.031958916
1.775359479,0.031720967
1.77551,0.032100279
1.77589,0.030514563
1.77627,0.030118734
1.776458983,0.029605578
1.77666,0.031269507
1.77704,0.030592274
1.77742,0.029422039
1.777558486,0.026748504
1.7778,0.026268728
1.77818,0.028937505
1.77856,0.02863245
1.77865799,0.027410344
1.77895,0.022947688
1.77933,0.023198973
1.77971,0.023419546
1.779757494,0.026407754
1.78009,0.025631271
1.78047,0.023168208
1.78085,0.023076342
1.780856997,0.024566069
1.78124,0.027816215
1.78162,0.028346505
1.781956501,0.028452794
1.782,0.028274744
1.78238,0.029570026
1.78276,0.030492375
1.783056004,0.030836407
1.78314,0.031567762
1.78352,0.032474656
1.78391,0.032162332
1.784155508,0.031960667
1.78429,0.029859373
1.78467,0.030053483
1.78505,0.031811754
1.785255011,0.033622672
1.78543,0.03628162
1.78581,0.036156981
1.7862,0.036099183
1.786354515,0.036004069
1.78658,0.036420438
1.78696,0.035219722
1.78734,0.034674054
1.787454018,0.0330958
1.78772,0.032500754
1.7881,0.032774835
1.78849,0.032669422
1.788553522,0.0320641
1.78887,0.030960084
1.78925,0.030331536
1.78963,0.030310299
1.789653026,0.029330034
1.79001,0.027965615
1.79039,0.027826466
1.790752529,0.02781379
1.79078,0.028721102
1.79116,0.028106649
1.79154,0.025606104
1.791852033,0.024923255
1.79192,0.022083037
1.7923,0.022925729
1.79268,0.025031535
1.792951536,0.026018864
1.79307,0.026767241
1.79345,0.02488624
1.79383,0.024923906
1.79405104,0.02495475
1.79421,0.027473208
1.79459,0.027100211
1.79497,0.025266931
1.795150543,0.022981315
1.79536,0.020913063
1.79574,0.021921132
1.79612,0.021568618
1.796250047,0.020798755
1.7965,0.01840732
1.79688,0.021029588
1.79726,0.022195948
1.79734955,0.026600108
1.79765,0.027704751
1.79803,0.026712325
1.79841,0.026999326
1.798449054,0.030374533
1.79879,0.033994622
1.79917,0.029986777
1.799548558,0.029878403
1.79955,0.024427126
1.79994,0.027598683
1.80032,0.033460164
1.800648061,0.034554619
1.8007,0.035887084
1.80108,0.034808916
1.80146,0.037025295
1.801747565,0.037812294
1.80184,0.040975319
1.80223,0.039535949
1.80261,0.03858467
1.802847068,0.037968636
1.80299,0.039942991
1.80337,0.041076787
1.80375,0.039767245
1.803946572,0.03846945
1.80413,0.035559886
1.80452,0.034522874
1.8049,0.034293693
1.805046075,0.033905535
1.80528,0.033221527
1.80566,0.032401002
1.80604,0.031913301
1.806145579,0.030571278
1.80642,0.029568144
1.80681,0.031564039
1.80719,0.031690828
1.807245082,0.032499542
1.80757,0.027862809
1.80795,0.022849022
1.80833,0.022903863
1.808344586,0.024627635
1.80871,0.028951851
1.80909,0.027820456
1.80944409,0.027730223
1.80948,0.023705601
1.80986,0.023927065
1.81024,0.025504239
1.810543593,0.025910621
1.81062,0.023744205
1.811,0.020505184
1.81138,0.021607196
1.811643097,0.022101314
1.81177,0.025774104
1.81215,0.025670796
1.81253,0.02449881
1.8127426,0.023575775
1.81291,0.024966503
1.81329,0.029877441
1.81367,0.032215631
1.813842104,0.035019505
1.81406,0.039961729
1.81444,0.045075352
1.81482,0.045997495
1.814941607,0.047924061
1.8152,0.047287483
1.81558,0.046796874
1.81596,0.047375424
1.816041111,0.049438549
1.81635,0.052155927
1.81673,0.050941743
1.81711,0.050642155
1.817140614,0.047537178
1.81749,0.045769649
1.81787,0.045080367
1.818240118,0.04506866
1.81825,0.043155997
1.81864,0.041291391
1.81902,0.041441857
1.819339622,0.041467935
1.8194,0.042473411
1.81978,0.043343792
1.82016,0.04519955
1.820439125,0.045826113
1.82054,0.049559841
1.82093,0.050743492
1.82131,0.049615765
1.821538629,0.04891448
1.82169,0.048451894
1.82207,0.05074642
1.82245,0.051333682
1.822638132,0.051893683
1.82283,0.050145811
1.82322,0.048523415
1.8236,0.048572479
1.823737636,0.048652236
1.82398,0.048685278
1.82436,0.04796003
1.82474,0.047873399
1.824837139,0.047646342
1.82512,0.046960828
1.82551,0.044180294
1.82589,0.04364068
1.825936643,0.040462877
1.82627,0.037961651
1.82665,0.036205498
1.82703,0.036146824
1.827036147,0.034755379
1.82741,0.036069692
1.8278,0.04034271
1.82813565,0.040756197
1.82818,0.044155199
1.82856,0.043195313
1.82894,0.041992581
1.829235154,0.041700776
1.82932,0.043025921
1.8297,0.043802195
1.83009,0.042222879
1.830334657,0.04148684
1.83047,0.040095904
1.83085,0.041482407
1.83123,0.041058262
1.831434161,0.040737041
1.83161,0.037117704
1.83199,0.037713503
1.83237,0.040753038
1.832533664,0.044259344
1.83276,0.050258321
1.83314,0.0550611
1.83352,0.058088681
1.833633168,0.064143843
1.8339,0.074211568
1.83428,0.077217121
1.83466,0.077222859
1.834732671,0.077242216
1.83505,0.082554843
1.83543,0.08701382
1.83581,0.086471049
1.835832175,0.081454006
1.83619,0.073237461
1.83657,0.072352887
1.836931679,0.072346586
1.83695,0.072382137
1.83734,0.065970346
1.83772,0.061333997
1.838031182,0.060591217
1.8381,0.061010723
1.83848,0.057842888
1.83886,0.050614046
1.839130686,0.048296304
1.83924,0.044232157
1.83963,0.04886429
1.84001,0.049604974
1.840230189,0.050047104
1.84039,0.043080712
1.84077,0.037002476
1.84115,0.036809613
1.841329693,0.036632658
1.84153,0.038435279
1.84192,0.040876779
1.8423,0.041703597
1.842429196,0.042994134
1.84268,0.040595839
1.84306,0.03532257
1.84344,0.035563112
1.8435287,0.036164217
1.84382,0.044825656
1.84421,0.052416079
1.84459,0.052604147
1.844628203,0.053631099
1.84497,0.051562428
1.84535,0.049092237
1.845727707,0.048970371
1.84573,0.046659269
1.84611,0.045773413
1.8465,0.047041731
1.846827211,0.047150296
1.84688,0.049631781
1.84726,0.053855281
1.84764,0.059812305
1.847926714,0.061170077
1.84802,0.069411299
1.8484,0.075130466
1.84879,0.076331286
1.849026218,0.076867045
1.84917,0.073393887
1.84955,0.064835212
1.84993,0.059662796
1.850125721,0.055896766
1.85031,0.050900755
1.85069,0.048476989
1.85108,0.047917993
1.851225225,0.04726657
1.85146,0.049226495
1.85184,0.05201414
1.85222,0.051215731
1.852324728,0.049686153
1.8526,0.044749534
1.85298,0.045546721
1.85337,0.046783667
1.853424232,0.050874823
1.85375,0.052812163
1.85413,0.052190642
1.85451,0.052482399
1.854523735,0.054910947
1.85489,0.058586121
1.85527,0.058241482
1.855623239,0.058237774
1.85566,0.056752089
1.85604,0.05702939
1.85642,0.055724031
1.856722743,0.055531632
1.8568,0.052501402
1.85718,0.053778323
1.85756,0.056375307
1.857822246,0.057164903
1.85794,0.054189046
1.85833,0.046939498
1.85871,0.045452107
1.85892175,0.044600218
1.85909,0.045595238
1.85947,0.04208611
1.85985,0.039004025
1.860021253,0.036283293
1.86023,0.034189653
1.86062,0.032582021
1.861,0.030874627
1.861120757,0.028314854
1.86138,0.027488097
1.86176,0.032071922
1.86214,0.032656311
1.86222026,0.034050041
1.86252,0.032558766
1.86291,0.036380536
1.86329,0.037513084
1.863319764,0.043268925
1.86367,0.040856117
1.86405,0.031333332
1.864419267,0.031205403
1.86443,0.029191091
1.86481,0.034437592
1.8652,0.034798689
1.865518771,0.034825646
1.86558,0.031306856
1.86596,0.034678128
1.86634,0.041377216
1.866618275,0.042808012
1.86672,0.04560193
1.8671,0.044547519
1.86749,0.046112879
1.867717778,0.04678098
1.86787,0.049695355
1.86825,0.047561437
1.86863,0.044886803
1.868817282,0.043015046
1.86901,0.041227399
1.86939,0.04206478
1.86978,0.04247451
1.869916785,0.042934324
1.87016,0.042416529
1.87054,0.041603365
1.87092,0.042613864
1.871016289,0.044469306
1.8713,0.0510622
1.87168,0.052986992
1.87207,0.051292336
1.872115792,0.045970828
1.87245,0.039229831
1.87283,0.039857668
1.87321,0.039954949
1.873215296,0.040689988
1.87359,0.036004989
1.87397,0.031995214
1.874314799,0.03198925
1.87436,0.031492727
1.87474,0.028590691
1.87512,0.024819941
1.875414303,0.024311438
1.8755,0.025927769
1.87588,0.030358639
1.87626,0.029568691
1.876513807,0.029341285
1.87665,0.025757959
1.87703,0.026611736
1.87741,0.028903682
1.87761331,0.030162605
1.87779,0.033069994
1.87817,0.036108757
1.87855,0.036338415
1.878712814,0.036533449
1.87894,0.03099275
1.87932,0.025152792
1.8797,0.025087822
1.879812317,0.024994233
1.88008,0.026476682
1.88046,0.025821784
1.88084,0.025889113
1.880911821,0.026042496
1.88123,0.026641641
1.88161,0.024439757
1.88199,0.024377118
1.882011324,0.024079852
1.88237,0.029551289
1.88275,0.034291372
1.883110828,0.034375488
1.88313,0.035504384
1.88351,0.040588185
1.8839,0.047725437
1.884210332,0.048181704
1.88428,0.048080487
1.88466,0.044927709
1.88504,0.050767568
1.885309835,0.051932999
1.88542,0.063470459
1.8858,0.065450878
1.88619,0.063504824
1.886409339,0.062710914
1.88657,0.066235936
1.88695,0.069951261
1.88733,0.067074052
1.887508842,0.065139281
1.88771,0.057010569
1.88809,0.050708777
1.88848,0.047569493
1.888608346,0.04417653
1.88886,0.040576349
1.88924,0.043666263
1.88962,0.0441606
1.889707849,0.045031017
1.89,0.037895902
1.89038,0.0309247
1.89077,0.030949111
1.890807353,0.031021985
1.89115,0.031420663
1.89153,0.028164911
1.891906856,0.028030118
1.89191,0.027099416
1.89229,0.030433841
1.89267,0.035752825
1.89300636,0.035921521
1.89306,0.04369094
1.89344,0.05146163
1.89382,0.051624819
1.894105864,0.051644824
1.8942,0.04682657
1.89458,0.046926532
1.89496,0.049220155
1.895205367,0.049844252
1.89535,0.046443033
1.89573,0.039662972
1.89611,0.037996089
1.896304871,0.037118457
1.89649,0.036272
1.89687,0.034745843
1.89725,0.036505369
1.897404374,0.037942705
1.89764,0.044632842
1.89802,0.046739992
1.8984,0.04719324
1.898503878,0.047820753
1.89878,0.057064523
1.89916,0.067783883
1.89954,0.06775348
1.899603381,0.067687267
1.89993,0.062152131
1.90031,0.063094869
1.90069,0.063880969
1.900702885,0.067374834
1.90107,0.067011792
1.90145,0.065373083
1.901802388,0.065475379
1.90183,0.066668407
1.90222,0.065563388
1.9026,0.059402795
1.902901892,0.0590646
1.90298,0.053442467
1.90336,0.052638589
1.90374,0.053486117
1.904001396,0.053643646
1.90412,0.055583077
1.90451,0.060303042
1.90489,0.062936774
1.905100899,0.064000801
1.90527,0.060244069
1.90565,0.050948854
1.90603,0.047009129
1.906200403,0.044464287
1.90641,0.043383526
1.9068,0.042718924
1.90718,0.04126736
1.907299906,0.039672885
1.90756,0.037380868
1.90794,0.038621485
1.90832,0.040023165
1.90839941,0.042391016
1.9087,0.046830752
1.90908,0.05009353
1.90947,0.049955047
1.909498913,0.049561514
1.90985,0.045193299
1.91023,0.041011079
1.910598417,0.040767233
1.91061,0.039219877
1.91099,0.03710683
1.91137,0.032489922
1.91169792,0.032319224
1.91176,0.026917435
1.91214,0.022893315
1.91252,0.023244649
1.912797424,0.023283501
1.9129,0.030375704
1.91328,0.040332509
1.91366,0.044443002
1.913896928,0.045498204
1.91405,0.046129345
1.91443,0.048970107
1.91481,0.05141945
1.914996431,0.0526549
1.91519,0.049528054
1.91557,0.041468437
1.91595,0.038920636
1.916095935,0.036918951
1.91634,0.035407182
1.91672,0.031886971
1.9171,0.030785254
1.917195438,0.029318908
1.91748,0.031126841
1.91786,0.031759028
1.91824,0.030604488
1.918294942,0.028199041
1.91863,0.027718428
1.91901,0.034207345
1.91939,0.035546235
1.919394445,0.04113392
1.91977,0.04387999
1.92015,0.044866644
1.920493949,0.04485612
1.92053,0.044747861
1.92092,0.041111752
1.9213,0.034807927
1.921593452,0.034528729
1.92168,0.02724982
1.92206,0.020399241
1.92244,0.017003917
1.922692956,0.016418284
1.92282,0.017221996
1.92321,0.019684659
1.92359,0.020032478
1.92379246,0.020166484
1.92397,0.019859655
1.92435,0.01977634
1.92473,0.018441048
1.924891963,0.01761281
1.92511,0.013564891
1.9255,0.010431896
1.92588,0.00885997
1.925991467,0.007198605
1.92626,0.001875179
1.92664,0
1.92702,0
1.92709097,0
1.9274,0
1.92779,0
1.92817,0
1.928190474,0
1.92855,0.001066913
1.92893,0.003437205
1.929289977,0.003412086
1.92931,0.003264877
1.92969,0.003075481
1.93008,0.003882806
1.930389481,0.003894046
1.93046,0.004644805
1.93084,0.004860539
1.93122,0.003328191
1.931488984,0.003176739
1.9316,0
1.93198,0
1.93237,0
1.932588488,0
1.93275,0
1.93313,0
1.93351,0
1.933687992,0
1.93389,0
1.93427,0
1.93465,0
1.934787495,0
1.93504,0
1.93542,0.003840822
1.9358,0.002156104
1.935886999,0
1.93618,0
1.93656,0
1.93694,0
1.936986502,0
1.93733,0
1.93771,0
1.938086006,0
1.93809,0
1.93847,0
1.93885,0
1.939185509,0
1.93923,0
1.93962,0
1.94,0
1.940285013,0
1.94038,0
1.94076,0
1.94114,0
1.941384516,0
1.94152,0
1.94191,0
1.94229,0
1.94248402,0
1.94267,0
1.94305,0.001066691
1.94343,0.004299131
1.943583524,0.006223662
1.94381,0.015152196
1.9442,0.02162204
1.94458,0.023918721
1.944683027,0.02625434
1.94496,0.038863568
1.94534,0.062017872
1.94572,0.07223562
1.945782531,0.088143516
1.9461,0.116740606
1.94649,0.15449698
1.94687,0.165206895
1.946882034,0.195675067
1.94725,0.224264211
1.94763,0.23618688
1.947981538,0.23648487
1.94801,0.238104562
1.94839,0.228713567
1.94878,0.203718038
1.949081041,0.202954094
1.94916,0.172380984
1.94954,0.14800363
1.94992,0.131659901
1.950180545,0.130232554
1.9503,0.112894787
1.95068,0.097820176
1.95107,0.090615985
1.951280049,0.088747889
1.95145,0.084293095
1.95183,0.084303552
1.95221,0.088988555
1.952379552,0.091153252
1.95259,0.103439381
1.95297,0.119401939
1.95336,0.132405394
1.953479056,0.142440471
1.95374,0.174376461
1.95412,0.211938766
1.9545,0.231412228
1.954578559,0.255380847
1.95488,0.307810728
1.95526,0.363556923
1.95565,0.379724843
1.955678063,0.411854482
1.95603,0.450837169
1.95641,0.483092702
1.956777566,0.487331485
1.95679,0.50303492
1.95717,0.503904883
1.95755,0.4899813
1.95787707,0.487814164
1.95793,0.469888511
1.95832,0.447846672
1.9587,0.431030091
1.958976573,0.430631452
1.95908,0.431388487
1.95946,0.459975958
1.95984,0.511318256
1.960076077,0.518844816
1.96022,0.606865785
1.96061,0.71449437
1.96099,0.791657781
1.961175581,0.818609646
1.96137,0.894622622
1.96175,0.9309812
1.96213,0.92842843
1.962275084,0.926970171
1.96251,0.887508168
1.9629,0.82714197
1.96328,0.797159873
1.963374588,0.7678214
1.96366,0.72564913
1.96404,0.706062426
1.96442,0.707596012
1.964474091,0.709889424
1.9648,0.73337423
1.96519,0.764349915
1.96557,0.771005638
1.965573595,0.789026737
1.96595,0.802285301
1.96633,0.807053364
1.966673098,0.807316328
1.96671,0.808646902
1.96709,0.814422951
1.96748,0.835000911
1.967772602,0.836599588
1.96786,0.882012347
1.96824,0.963408217
1.96862,1.068986656
1.968872105,1.077017795
1.969,1.208327764
1.96938,1.339591726
1.96977,1.435705877
1.969971609,1.459215756
1.97015,1.556760305
1.97053,1.61630673
1.97091,1.622697611
1.971071113,1.625520805
1.97129,1.586560704
1.97167,1.511748109
1.97206,1.457408712
1.972170616,1.417047668
